user_id,place_id,category,activity,city,latitude,longitude
232,53,16,2,8,0.974331,115.539029
228,69,13,2,9,-0.419959,116.029326
113,49,12,1,4,-0.784036,118.790593
138,54,15,2,3,0.271376,117.290059
106,47,10,2,2,1.273445,117.065339
71,113,10,1,3,-0.298166,117.787817
188,115,1,2,4,-1.057633,117.195284
46,41,15,1,1,2.858575,118.380969
177,77,5,2,8,0.219885,117.08403
207,97,6,1,3,1.880892,115.886955
99,22,16,2,2,1.552181,117.363575
158,26,12,1,8,0.604501,118.685753
194,87,10,1,9,0.478098,118.956859
234,17,1,2,4,0.601975,117.724554
37,108,2,1,1,1.627851,117.142814
72,27,11,2,8,0.594898,118.137036
198,19,7,1,1,1.378486,117.959558
64,82,5,2,3,1.88506,115.292322
83,21,2,2,4,2.117807,116.961193
85,82,15,1,1,2.795284,117.675956
5,42,7,2,4,1.271641,115.746983
54,106,2,1,8,0.328252,114.038338
212,112,6,1,9,0.282903,117.891692
77,4,8,2,1,3.482144,113.827813
157,73,12,1,9,3.310896,116.080561
179,86,15,2,1,2.504421,119.030206
69,99,13,2,9,0.950034,117.903316
85,84,2,1,4,1.695458,114.501727
177,111,8,2,2,-1.067193,115.013981
65,7,6,2,9,1.151478,118.642354
238,59,7,2,8,2.693432,116.304685
176,35,11,1,2,2.340713,114.910072
83,75,8,2,4,1.035864,116.194599
81,70,6,2,1,2.342511,118.017292
173,81,16,2,9,0.04782,114.006961
35,83,18,2,3,2.838203,118.175498
148,75,3,2,4,1.204657,115.945657
239,83,12,1,9,-0.352561,115.391225
37,21,17,2,4,-0.603193,114.885544
96,73,11,2,2,3.228777,115.716672
213,5,15,2,3,1.647582,114.446583
48,68,1,1,3,3.283382,115.653636
118,71,18,1,2,-0.756078,118.23585
106,60,10,1,9,-0.972066,116.671147
215,22,6,1,2,1.513837,117.158921
210,33,17,2,8,-0.376596,117.523025
238,64,14,1,8,2.428036,118.87717
155,58,3,1,9,1.005783,114.079591
194,22,10,1,9,2.306708,116.728124
33,24,11,1,2,-0.263762,115.131446
131,1,18,1,2,2.564582,118.650831
170,2,5,2,9,1.419854,114.655009
218,103,8,1,9,1.812612,117.235266
17,111,1,1,9,-0.372161,114.219819
146,80,16,2,1,0.4894,118.547836
58,25,10,1,4,3.03059,117.164005
154,95,10,2,9,0.073679,114.357422
14,98,13,1,4,-0.234039,118.695784
55,47,6,1,8,0.869113,115.963462
160,11,2,1,8,2.091404,116.077646
19,84,9,2,4,1.958738,118.805908
242,18,7,1,8,0.731385,116.400336
153,83,1,1,3,-0.608737,117.01278
109,77,14,1,8,0.592657,116.294054
90,36,3,2,3,2.535022,115.172072
58,91,10,2,4,-0.046759,114.49881
238,66,3,1,4,-0.135198,115.50805
149,52,3,1,4,1.775475,114.212516
5,20,16,2,9,2.472025,118.200957
166,115,14,1,9,2.05849,117.594436
29,4,3,2,3,2.274245,118.37973
210,17,8,2,2,0.41833,115.364523
70,61,10,2,3,1.141919,116.202541
74,63,13,2,4,2.344098,116.695978
209,102,6,1,8,0.868476,113.919681
65,50,8,2,4,-0.640306,117.094514
29,37,18,2,9,-0.437442,116.638232
114,109,6,1,2,2.122243,116.383027
179,64,17,1,2,0.072899,116.269682
206,60,12,2,1,0.453113,114.038845
221,55,14,1,9,1.886639,114.987175
231,40,5,1,1,1.417662,118.243991
15,32,12,1,2,1.779455,119.169054
108,96,9,2,1,1.484567,114.22335
49,7,4,1,9,2.814836,116.657627
244,117,3,2,9,0.169228,116.107571
215,80,7,2,1,0.415874,113.836093
159,113,8,1,2,0.545306,117.29386
197,67,16,1,9,-0.550555,116.215132
1,83,6,2,4,2.803637,115.476306
7,29,15,2,1,1.024838,115.598023
1,36,4,2,4,1.073779,113.957652
57,50,16,2,8,0.795687,117.30672
51,69,7,1,2,2.456081,118.157568
248,103,17,2,8,2.865477,115.871372
206,57,6,1,3,2.904272,116.481774
182,22,5,1,8,-0.30628,116.408204
24,71,8,2,2,-0.285038,118.806612
29,50,3,1,9,3.232541,118.214807
64,63,14,1,3,0.479085,115.301406
39,80,16,2,8,1.283225,117.625186
198,13,6,2,8,-0.701724,115.015814
246,54,14,2,9,2.531889,117.255256
102,42,9,1,3,2.981022,116.021621
88,43,7,1,9,1.122988,116.70188
47,110,1,1,3,0.478244,116.847102
205,28,10,2,1,-0.522936,116.149391
34,3,12,2,8,3.483702,118.18711
12,43,7,1,2,1.075433,116.712225
35,94,15,2,3,3.052758,116.118282
232,63,14,1,9,2.376379,117.876062
175,25,8,2,4,2.95208,115.557206
102,9,15,2,9,3.319332,116.263734
49,98,8,1,2,2.562528,116.978673
187,66,14,2,2,-0.284273,115.390383
89,81,3,1,1,0.559243,114.131172
91,52,8,2,4,2.937333,117.928367
12,53,11,2,3,3.283368,117.457159
83,33,18,2,8,1.699639,118.660913
102,21,2,1,9,-0.127832,119.084489
78,109,14,2,9,3.077805,115.710198
129,70,2,2,4,3.489835,117.185816
238,11,11,2,9,-0.805193,118.060392
123,28,18,1,9,0.89104,115.081036
111,32,5,2,8,-1.002406,116.82632
146,102,3,1,4,0.467391,113.803623
92,22,18,1,2,-0.963427,113.927737
124,110,16,2,3,0.350494,116.61839
64,101,4,2,3,0.164927,115.234106
26,13,18,2,4,0.40032,116.143393
122,17,17,2,2,1.065548,114.476996
77,26,5,2,3,0.385739,115.759631
176,108,15,2,2,-0.247745,114.066417
102,53,3,2,3,-1.18737,117.213876
55,19,3,2,8,0.155264,118.989996
1,17,6,1,3,2.512436,115.735523
89,56,7,2,1,-1.151432,113.978152
131,31,11,2,4,0.620533,117.077957
219,62,2,2,8,1.353317,114.583871
217,77,17,2,2,2.996433,118.57932
172,114,13,1,4,-0.823104,116.53405
155,35,15,1,9,1.540881,116.971794
124,27,3,1,4,0.086264,117.032817
218,95,15,2,1,2.096478,115.506688
65,31,17,2,8,-0.052659,118.742265
120,109,13,1,9,0.407474,117.231548
15,70,11,2,8,2.101392,116.477149
150,29,5,1,4,-0.820366,115.196544
107,89,6,1,8,2.131321,118.875126
73,8,10,2,9,0.752677,118.838576
140,58,18,2,3,0.806508,118.561591
17,44,6,2,1,1.851552,117.826075
20,76,16,1,1,-0.66355,117.692734
47,105,9,1,3,-0.626806,116.955825
110,11,2,2,2,-0.007787,117.140096
199,65,13,1,2,3.375696,118.522711
108,13,5,1,2,0.183421,114.924376
15,74,5,1,1,1.544616,118.631248
234,15,10,2,8,2.148152,115.12321
32,87,10,1,2,1.289609,116.033454
204,96,6,1,8,-0.360601,115.701309
195,47,17,2,2,2.647346,115.111511
125,68,5,1,3,2.105994,115.56907
245,22,7,2,2,0.252624,118.266578
47,42,1,1,1,-0.676549,116.162561
167,36,4,1,4,2.962457,117.071082
242,102,2,2,8,-0.24961,117.186979
157,33,17,1,2,0.534592,117.677262
138,1,17,2,4,1.256847,116.397505
160,21,18,2,2,1.202191,116.388028
20,71,2,2,8,-0.49684,117.513787
86,45,4,2,3,1.28415,115.733448
6,75,13,1,3,1.048581,115.846804
177,69,11,1,9,2.538037,115.735496
159,4,9,1,4,1.369562,116.090416
59,78,1,2,8,2.928523,114.375226
233,41,4,2,3,1.244728,116.936693
4,108,4,2,4,-0.178361,116.057195
92,56,6,1,2,0.747915,116.379623
117,113,8,1,1,2.86723,116.182984
97,40,11,2,4,-0.579926,113.966894
210,22,4,2,9,1.885962,117.414212
180,19,15,2,4,0.33558,116.473984
141,10,11,2,8,0.671016,114.131907
34,21,15,1,3,-0.407654,118.845843
247,70,12,2,2,1.734248,117.576848
101,57,5,2,4,2.330378,114.08602
215,6,8,1,2,-0.963926,115.967289
53,19,2,2,4,1.929339,113.897999
86,67,9,1,8,0.617193,117.137618
193,98,10,2,1,-0.574405,118.809228
234,27,17,2,1,0.273584,115.784002
197,68,17,2,2,-1.165549,116.477526
128,79,8,2,9,1.186854,115.187103
230,108,6,2,4,1.142309,116.830702
246,19,8,1,8,1.195023,117.704469
111,85,17,1,9,0.307694,113.889574
217,60,9,2,1,2.727576,117.878047
208,37,13,1,8,-0.190542,116.856853
151,109,18,1,4,0.099324,115.782211
104,56,12,2,3,2.646466,115.477962
173,75,5,2,4,2.939498,115.300045
231,7,15,1,3,2.352272,116.259654
65,81,5,1,1,-1.008116,118.317409
206,61,8,2,4,2.495306,118.115436
201,35,12,2,3,2.748825,117.152859
160,4,16,1,4,0.112287,114.357579
236,102,13,2,3,2.67476,116.544941
107,116,11,2,9,-0.108652,116.499458
153,42,5,1,9,0.816133,117.494132
58,40,7,1,1,-1.155648,117.022722
49,28,14,2,9,0.238761,113.888597
184,17,9,2,2,-0.917934,118.685873
156,16,5,2,4,3.278354,114.072444
129,98,2,1,3,0.784842,115.855362
16,76,8,1,2,2.39108,117.375155
174,39,10,2,3,0.868073,115.04113
175,11,17,2,2,2.287353,116.426791
228,113,7,1,2,0.14299,118.472904
64,53,7,2,3,-0.805072,114.48003
205,28,10,2,2,2.1565,114.939837
239,31,4,2,2,-0.315769,118.272098
212,16,3,1,3,3.111085,114.734319
202,108,1,2,9,1.025575,116.328582
173,114,3,1,8,3.196932,116.348849
103,41,11,2,4,0.248277,116.790806
200,37,2,1,4,1.075306,116.215863
153,66,11,1,3,1.347705,118.212422
149,1,15,1,3,-0.696076,117.289279
146,55,1,2,8,-1.085571,114.239199
215,34,8,1,4,1.70478,117.422198
47,19,2,2,9,1.620166,118.480425
182,62,3,2,9,1.634219,115.297597
219,53,7,2,4,2.883303,117.056485
108,85,1,1,2,1.851179,115.413795
70,68,6,1,2,-0.308169,117.70167
26,113,9,2,3,-1.160394,117.889302
1,59,17,2,1,0.990906,116.78148
82,63,1,2,8,1.608824,117.827416
27,74,7,1,1,2.960368,118.08347
176,90,10,2,9,-0.48908,115.398997
81,74,6,1,8,3.042838,114.717329
3,6,5,1,8,3.210395,116.138404
247,24,18,2,9,0.432043,116.223146
194,14,8,2,9,2.276435,117.813598
122,55,12,2,4,2.991566,115.68873
140,60,8,1,2,0.585027,117.958435
235,87,4,2,1,-0.269828,116.436538
54,33,13,1,4,1.449362,116.746863
153,63,7,2,9,2.792884,118.179567
197,45,13,2,4,2.141239,117.772058
11,21,4,1,3,-0.406492,118.106846
108,19,4,2,4,0.488894,118.334384
8,58,9,2,1,1.604766,113.809225
33,109,10,2,1,3.29413,115.571582
236,76,5,2,2,0.025548,115.17277
222,60,18,1,4,2.168702,117.449769
90,39,10,1,9,-0.65749,116.552833
47,80,8,1,2,0.217273,113.955756
158,117,10,1,2,0.938678,116.453444
37,68,13,1,3,2.603617,118.399101
17,59,3,2,8,1.10247,115.050549
190,58,5,1,2,0.622492,114.604593
174,107,12,2,8,2.15631,114.059784
170,74,14,2,4,0.236708,116.350043
134,86,3,1,3,3.009589,118.21013
72,75,14,2,9,-0.58128,116.46893
156,76,2,1,2,-0.298561,113.914953
21,22,4,1,2,3.005385,115.830928
125,12,17,1,9,0.427706,118.021141
3,27,6,2,4,0.070114,114.826055
209,110,1,2,4,-1.046458,116.666612
199,25,1,2,8,3.174516,114.358663
213,115,18,1,9,1.609881,117.653081
188,15,6,1,1,3.404241,115.138399
101,15,16,1,8,-0.155982,117.004427
24,102,13,1,8,1.953138,115.893407
235,107,14,2,9,-1.025757,116.608765
121,16,4,2,4,-1.057731,118.029942
125,2,6,2,9,0.503166,118.303724
73,38,16,2,4,0.461122,115.795863
120,64,8,1,8,1.590501,115.057243
48,3,4,1,9,1.611682,118.692875
156,88,5,2,4,2.340288,114.993734
204,84,4,1,3,1.290097,118.03075
191,87,10,1,4,3.358209,119.074629
40,95,10,1,1,-1.113076,118.929386
14,73,10,1,2,-0.274218,116.844319
158,45,12,2,2,3.247137,115.105624
32,114,6,2,1,2.090764,113.950435
53,50,16,1,9,2.613135,115.039075
240,112,10,2,2,-0.794037,116.002167
135,66,4,1,4,-0.190826,114.919349
92,12,15,1,8,2.991188,116.058088
220,48,4,1,3,0.277252,116.68196
65,18,11,2,2,1.661066,119.003921
131,29,10,1,3,1.977574,114.724743
64,25,18,1,3,0.975863,115.779974
182,4,3,2,8,2.289192,116.10186
101,46,9,2,9,2.047052,118.262067
89,12,12,2,4,0.538843,116.54261
4,111,7,1,8,-0.007077,117.538668
96,100,5,2,9,1.408318,116.12942
238,72,11,1,1,1.230685,115.147057
86,4,12,1,8,-0.869418,113.85568
218,96,17,2,1,-1.059809,115.240519
152,101,14,1,3,-0.482523,118.097209
6,55,2,2,1,1.461505,114.012819
33,48,12,1,4,-0.288351,118.118264
85,115,5,2,8,0.053538,119.006979
40,36,18,1,9,3.42278,118.74878
145,103,6,2,9,2.88256,117.534219
196,44,6,1,8,1.470733,117.619485
208,104,14,2,1,-1.004329,117.758356
5,113,3,2,8,1.047452,113.817102
4,83,17,2,9,-0.034664,117.881548
237,75,17,2,4,-1.169626,114.870659
196,27,12,2,2,1.384177,118.162387
179,30,18,2,2,-0.505399,118.231008
174,96,16,2,1,-0.183658,117.596931
171,89,7,2,8,1.610589,118.551701
154,56,1,2,2,0.40275,117.21036
53,23,16,1,2,-0.514835,114.382943
170,112,12,2,2,1.749314,116.651781
75,85,14,2,4,1.721663,113.82686
32,103,10,1,9,-0.662405,116.00397
41,86,13,2,2,3.00795,117.555133
97,46,6,2,2,1.391859,116.073441
55,111,17,1,9,2.4763,116.027889
57,94,9,2,2,0.026672,118.260247
248,25,10,2,9,1.08989,114.338743
162,93,10,2,9,0.861633,116.161789
24,105,6,2,9,2.397029,116.279018
239,85,8,1,3,0.609324,115.719745
100,39,8,2,2,0.083384,118.130743
151,85,8,1,2,-0.46982,117.904595
84,83,16,1,9,-0.275993,116.757799
97,20,2,2,8,3.312804,115.160573
183,91,11,1,3,3.419564,117.364516
191,13,13,2,2,2.503875,117.142295
148,41,15,2,4,0.741154,117.77987
19,60,7,2,4,1.577372,116.716555
101,58,6,1,1,2.842781,114.889417
53,61,18,2,2,2.71128,114.239875
66,2,1,1,9,1.703955,115.785308
8,104,18,1,2,3.150948,115.851278
115,37,3,2,8,0.252694,118.064357
113,103,4,2,8,2.837846,114.857365
229,55,16,2,9,1.646275,117.341635
238,41,7,1,3,1.366632,115.095342
169,10,15,1,4,2.735048,118.799682
235,57,16,1,8,1.748288,118.213847
56,27,1,1,3,0.080063,115.373796
238,68,5,2,2,-0.497426,116.878266
115,79,6,2,1,-0.61153,116.665207
164,47,3,2,2,3.296195,116.929701
162,49,15,1,4,3.370126,118.082548
220,26,4,2,8,0.55498,118.842489
49,42,6,2,2,3.305643,114.363873
161,108,15,2,4,2.270389,117.595062
160,32,3,1,2,0.671262,118.748642
138,109,14,1,3,0.698342,116.612746
172,84,4,2,4,2.911486,117.016614
3,47,17,1,8,-0.477326,116.08656
155,74,2,2,9,0.346123,116.585865
16,98,17,2,3,2.31345,117.168362
47,40,9,1,1,2.204057,117.873989
48,72,5,2,8,2.866758,115.567338
56,3,8,1,2,0.74629,114.278717
137,12,11,1,4,2.173601,115.280098
123,94,13,1,4,3.203968,114.695867
38,70,3,2,4,0.322615,118.626366
154,63,15,2,4,-0.86806,116.224792
190,40,6,2,3,1.865423,115.963996
106,70,13,2,8,-0.408674,116.053484
159,96,4,1,2,2.089294,114.664077
134,13,18,1,2,-0.432031,116.956078
46,47,5,1,2,-0.733836,116.89665
229,4,10,2,9,2.77367,115.181619
195,96,5,1,8,0.341289,116.522284
59,34,7,1,3,1.900717,114.129925
227,97,1,1,2,2.153051,114.193583
241,55,9,2,4,3.126857,119.071302
196,50,17,1,9,1.609248,118.653626
209,23,10,1,8,2.292153,115.538348
151,68,18,1,9,3.002096,116.869696
98,45,16,1,2,3.020763,114.543141
33,66,4,1,9,-0.898385,114.689215
154,98,1,1,8,2.459207,115.034493
66,18,16,1,8,-1.001239,115.933264
96,86,15,1,4,1.897503,114.966624
67,90,3,2,9,-0.393694,119.187425
131,9,2,2,4,-1.081393,117.066634
137,37,15,1,8,1.291693,118.305733
117,41,1,2,2,2.576035,114.416914
151,73,10,1,2,-0.634014,118.948609
151,101,9,2,9,0.599429,118.05545
209,15,13,2,4,-0.538718,116.740204
245,40,8,2,1,0.31379,115.424147
230,97,18,2,8,-0.943887,117.17667
168,103,8,2,2,2.547366,117.667838
197,77,5,1,8,2.946819,116.083264
90,7,4,1,1,2.571346,119.067556
149,64,16,1,2,2.747382,115.459882
65,76,6,2,1,0.530231,116.439653
190,27,1,1,3,2.073567,116.861654
127,25,17,2,3,-1.066052,116.570641
99,22,4,2,9,3.165068,117.066374
198,76,14,1,9,-0.344231,116.19535
15,26,15,2,8,1.741192,118.648239
15,39,14,2,1,-0.085026,118.924065
135,86,1,1,1,0.099308,118.130191
41,96,14,1,1,0.405125,115.270956
38,62,6,2,3,1.430649,117.097918
168,78,14,2,3,0.480413,114.142214
223,90,16,1,3,3.43711,117.213083
30,74,9,1,2,1.158933,116.882995
24,99,3,2,1,3.001895,116.870121
70,9,10,2,3,0.950138,116.820624
180,3,15,1,1,0.228773,114.424644
126,23,6,1,1,-1.050276,114.512971
116,20,12,1,2,2.516507,115.835807
142,46,6,1,3,1.159154,117.918286
151,70,16,1,1,0.518159,114.323846
200,50,1,1,3,1.739886,113.809068
231,86,9,1,2,1.288533,115.776397
151,52,5,1,4,1.94672,115.417198
211,43,8,2,9,0.791925,114.544412
100,17,11,1,1,-0.337882,114.611597
237,66,14,2,3,-1.16368,117.360477
52,10,17,2,4,0.727848,115.812631
194,2,16,2,1,2.705708,116.718534
222,87,1,2,4,1.884392,118.690169
13,62,9,1,4,0.510938,117.431329
78,97,7,1,1,-0.350081,117.365533
221,77,7,2,4,-0.540738,118.592561
63,27,4,1,3,0.617742,115.572349
125,115,13,2,1,-1.088072,116.603234
77,36,17,1,2,1.191491,114.702831
25,25,16,1,4,-0.097154,116.88909
193,54,2,2,8,-0.929175,116.567837
217,103,8,1,9,1.607879,115.369176
5,6,2,2,2,2.155382,114.22093
243,2,11,2,8,0.444071,117.36016
201,21,3,2,1,0.158209,116.082969
167,74,9,1,3,0.994022,115.943547
238,67,17,2,3,0.013709,116.159196
199,98,13,1,3,-0.353256,118.898075
124,101,14,1,4,0.64602,118.397768
67,116,3,2,9,-0.448268,115.544423
160,29,5,1,8,-0.532112,117.659361
17,86,14,1,8,3.385634,116.933127
163,86,1,2,8,2.340324,118.005152
190,26,11,1,1,0.980283,118.651837
122,100,1,1,9,2.786343,118.066616
236,52,3,2,2,1.413336,117.050043
202,108,17,2,2,1.913691,117.107432
128,10,4,1,9,3.187163,115.153078
99,51,6,1,8,2.86981,116.115413
249,55,11,2,2,1.370017,114.90352
137,87,3,2,2,1.152019,113.814388
90,27,17,1,1,-0.131553,117.999207
246,74,15,1,4,3.210785,115.685304
31,33,9,1,9,1.271083,115.73149
54,8,14,2,9,-0.053413,116.655577
81,88,9,2,9,-0.529206,118.375851
58,98,9,1,9,0.731257,117.615199
182,58,17,1,4,-1.038666,114.529589
108,110,16,1,3,-0.424151,118.019861
223,84,10,2,9,-0.342249,117.929063
38,27,6,2,3,2.2577,118.875175
72,23,13,2,3,1.222174,115.03489
192,44,6,2,1,-0.610626,114.999887
41,73,17,2,2,0.193375,115.500333
244,72,10,1,2,3.481952,114.621396
243,44,9,2,2,-0.396313,118.741848
88,114,10,2,3,1.94978,117.893186
27,1,4,2,2,1.731759,118.199492
90,60,16,2,1,1.787356,116.983675
119,2,4,2,2,-0.4014,116.294842
61,10,18,1,4,0.003808,114.282102
202,93,9,2,3,1.982747,119.178758
45,38,11,2,2,-0.848392,114.70139
155,80,5,1,8,0.66002,115.362534
63,25,15,1,3,2.833512,114.226768
238,100,12,2,9,-0.639798,118.873639
78,115,5,1,8,0.57725,117.465684
30,68,17,1,9,2.881408,117.372267
172,55,6,1,4,2.700992,119.010128
140,9,3,1,4,-1.140073,117.28549
23,117,8,1,4,0.841224,119.054694
210,37,5,1,4,1.198264,116.247936
186,110,6,1,8,0.194163,118.423238
52,52,18,1,4,1.755634,116.359305
105,101,8,1,8,-0.790541,116.69867
116,65,12,1,1,0.275963,116.85743
211,101,17,2,8,2.623718,115.120775
14,5,15,2,8,0.782875,114.122944
35,1,4,2,9,0.898707,115.080972
245,109,11,2,3,1.03509,116.155256
28,25,18,1,3,1.16396,115.173525
66,109,18,1,1,0.528494,118.125235
233,69,4,1,8,-0.980097,117.898692
241,46,1,1,2,0.346452,116.367143
125,37,10,1,1,3.125581,117.530939
222,100,12,1,4,-0.659491,118.541854
86,50,16,1,3,1.873283,119.048268
1,75,6,2,8,0.364111,115.979065
188,27,14,1,3,2.527579,116.087533
13,102,15,2,1,-0.093126,118.984937
203,87,9,2,2,-0.396338,118.849788
71,14,11,2,1,1.215889,117.02457
166,115,18,1,8,0.890856,114.988709
190,112,17,2,9,-0.647071,117.437825
231,45,18,1,4,2.773396,117.457309
38,65,2,2,8,-0.383483,117.774266
104,106,14,2,8,0.444598,119.1835
24,62,10,2,4,0.885474,116.667838
102,84,12,1,4,1.685307,119.011404
63,70,1,1,9,2.553334,116.863129
111,103,7,1,4,1.684847,118.469463
22,17,10,2,8,2.255894,114.782443
198,101,15,2,8,1.834536,118.03175
79,47,16,2,4,1.522813,116.014887
198,26,3,1,8,0.524415,116.954093
10,93,18,2,9,1.470743,118.290953
243,70,2,2,8,2.76965,118.515791
92,36,16,1,2,2.247207,118.881736
214,78,6,1,2,0.196651,114.022762
114,55,5,2,3,1.196582,116.971988
103,31,18,1,4,3.440347,117.248458
176,18,3,2,3,1.532873,115.042267
226,111,4,2,2,1.214574,115.144603
201,14,15,2,2,1.246788,119.020981
58,83,16,1,8,2.378992,118.291253
151,57,11,2,8,2.490846,114.608065
102,16,5,1,8,-0.429065,114.324162
197,59,4,1,2,0.209668,117.855147
166,48,5,2,9,0.239712,118.49498
67,91,8,1,3,3.280725,115.978952
173,3,16,2,2,1.607407,115.963792
192,117,3,2,3,1.432527,117.454961
96,93,16,1,4,1.450987,117.218255
30,94,13,2,9,0.293135,116.860487
50,15,15,1,8,2.537436,114.388771
91,20,14,2,9,3.49623,115.48709
84,31,9,1,4,0.145565,116.203422
111,99,7,1,8,0.933277,118.484896
100,5,8,1,9,3.174828,116.011205
236,106,15,1,4,2.362922,118.366388
142,41,7,2,2,2.825009,113.968951
41,87,12,1,3,0.758334,116.673721
177,34,15,1,4,1.236156,114.817272
163,31,17,1,1,-1.193633,115.802383
46,75,17,2,9,0.455573,114.616891
49,39,1,2,1,0.415004,119.080033
12,60,7,1,3,0.139162,116.041638
241,109,8,2,1,0.96471,118.033667
24,51,4,2,3,2.076567,119.020281
4,57,13,1,1,-0.308318,115.277621
119,26,13,1,2,2.0417,116.766695
148,63,8,1,4,-0.707183,116.660872
147,74,16,2,1,2.406711,115.227722
211,103,12,2,9,0.248521,119.129876
233,98,1,2,1,3.436854,119.074625
13,69,15,1,1,1.155957,114.136259
134,39,3,2,4,0.738986,114.258116
124,72,1,2,3,2.472467,114.332753
222,101,9,1,3,3.235139,114.720919
93,53,9,2,8,-0.625981,115.878352
97,60,8,2,4,2.455878,119.074592
21,38,12,1,9,1.876893,116.239196
112,27,9,2,2,2.10818,117.859694
198,64,9,1,4,0.313876,118.069386
13,29,7,1,1,2.168201,118.739158
194,17,18,1,4,2.272687,117.427642
238,24,14,2,2,-0.546622,118.484022
186,104,10,1,9,-0.593244,118.736797
21,37,16,1,4,1.249381,115.159085
69,105,18,2,9,2.526923,114.316227
22,38,4,1,9,2.973045,114.707304
111,35,11,2,8,1.625071,114.392628
70,86,12,1,1,1.885617,114.545066
75,60,1,2,3,2.550405,116.721275
223,49,7,2,3,1.155889,114.728908
208,20,7,1,4,1.482387,117.231518
180,22,16,2,4,1.087476,116.676499
99,19,18,1,3,-0.014624,114.338328
141,21,6,2,9,2.775916,116.107514
152,38,15,1,3,0.376176,116.524457
92,28,15,1,4,0.790574,116.79172
147,76,3,1,8,1.842678,117.211546
152,112,14,1,9,2.893948,118.34927
147,105,12,1,3,2.12034,115.494058
183,65,14,2,4,3.442903,118.38114
61,46,15,2,4,2.975807,117.423385
147,99,17,1,9,0.985569,114.485498
178,35,2,1,9,1.484274,116.799995
95,27,13,2,8,-0.93049,114.120031
27,102,11,1,1,-1.161561,117.876111
7,16,16,2,2,2.488905,114.638961
95,104,2,2,8,0.683114,118.069062
145,89,9,2,2,3.188498,118.457206
237,37,8,1,8,0.246772,115.24074
2,58,5,2,2,3.261559,118.176007
244,94,15,1,2,0.491541,115.004305
225,6,18,1,4,0.771026,117.092021
92,86,3,2,1,2.889585,114.474789
190,33,9,1,2,2.484686,116.960033
188,25,11,2,8,1.853083,116.702068
236,39,15,2,3,-0.065964,117.206745
32,5,8,2,3,-0.175925,117.723707
176,107,2,1,4,0.411515,115.0286
66,33,13,2,9,0.2607,115.740435
224,54,11,2,2,-0.78852,115.144451
114,24,13,2,9,0.200319,117.652641
226,59,18,1,3,1.298092,118.31053
214,102,12,1,1,1.728032,115.364896
6,94,7,1,1,2.283698,115.442243
10,117,15,2,3,0.999284,117.200115
19,94,13,2,3,-0.075521,119.191356
190,57,11,1,4,-0.777709,117.668962
37,37,10,2,8,0.052977,118.168464
229,88,9,2,1,-1.064951,115.686571
214,33,2,1,3,3.364771,117.447297
168,44,17,1,2,2.280139,118.157618
235,89,1,2,9,2.195205,117.470311
235,73,18,1,9,2.200281,117.766959
93,84,6,1,2,1.65658,114.34455
2,39,4,2,9,0.514374,114.076562
165,84,6,1,2,2.882369,114.209835
63,114,10,1,9,0.870921,113.819199
55,101,15,1,9,2.797071,118.158004
74,81,16,2,2,3.079994,116.11061
52,22,9,2,3,2.970436,115.630649
147,78,7,2,4,1.571555,118.064224
144,12,7,1,2,2.480507,115.573052
190,73,3,1,4,3.085618,117.491901
243,73,5,2,4,1.171258,118.571292
18,96,16,2,1,0.068588,114.148981
63,97,13,2,4,-0.337707,114.18208
34,94,6,2,4,2.966482,117.468384
236,50,3,2,2,2.831386,117.755041
160,28,9,1,9,0.384963,114.809499
245,112,8,1,8,2.40055,114.648296
164,116,8,1,2,0.376851,115.850426
6,10,14,2,2,2.90504,117.507322
160,111,1,1,1,3.248844,118.217596
49,116,2,1,4,1.624285,117.132949
85,75,18,2,9,3.264777,117.096434
119,94,9,1,1,-0.671875,115.471337
49,12,2,1,4,1.817847,115.322726
72,8,4,2,3,3.370753,118.222756
62,91,18,1,8,0.33128,116.399701
202,60,18,1,2,2.87054,116.322662
22,88,12,2,1,3.488861,115.258146
207,15,14,1,1,2.010353,117.802687
170,8,12,2,8,1.265361,114.454083
157,43,8,1,1,-1.028363,115.254786
191,10,14,1,4,2.61498,118.887394
141,21,10,2,3,-0.695946,117.205944
243,114,7,2,4,1.953459,118.553777
39,1,16,2,1,1.684883,114.393375
235,12,7,1,2,-1.056335,116.243312
113,115,6,2,4,2.896964,116.357322
165,68,17,1,3,3.2912,117.512409
218,69,3,2,8,2.612697,117.668295
66,88,4,1,2,1.819509,117.943073
115,38,4,1,3,-0.563238,118.674927
200,116,13,1,2,3.224482,116.113189
99,3,14,1,4,1.627909,116.372877
148,38,10,1,2,3.004137,113.860142
3,44,6,1,1,-0.456624,115.958442
167,95,10,2,1,0.960582,118.613123
232,41,4,2,1,3.136544,114.68557
106,75,13,2,9,1.462906,118.532979
205,84,15,1,8,3.38671,116.992968
245,22,4,1,2,-0.787557,114.292646
171,106,11,1,8,0.68149,116.47057
225,79,12,2,3,-0.104825,114.318974
41,100,9,2,3,0.889335,116.493815
98,110,1,2,4,2.244917,119.11148
71,33,16,2,2,3.321976,116.263711
72,6,16,1,9,0.042187,114.082375
62,51,11,1,2,-0.849192,117.690922
119,64,13,1,3,1.941581,116.108641
163,106,12,2,9,-0.025367,114.290902
230,116,15,1,9,3.35008,116.004071
15,36,2,1,4,1.219189,116.731174
122,96,14,2,4,1.208869,118.316488
