,Date,Day,Temp,Wind,Weather
581,2021-02-09,9,27.3,54.6,Rain
582,2021-02-10,10,27.3,54.6,Cloudy
583,2021-02-11,11,27.3,54.6,Sunny
584,2021-02-12,12,27.3,54.6,Cloudy
585,2021-02-13,13,27.3,54.6,Rain
586,2021-02-14,14,27.3,54.6,Sunny
587,2021-02-15,15,27.3,54.6,Cloudy
588,2021-02-16,16,27.3,54.6,Rain
589,2021-02-17,17,27.3,54.6,Cloudy
590,2021-02-18,18,27.3,54.6,Sunny
591,2021-02-19,19,27.3,54.6,Sunny
592,2021-02-20,20,27.3,54.6,Rain
593,2021-02-21,21,27.3,54.6,Cloudy
594,2021-02-22,22,27.3,54.6,Rain
595,2021-02-23,23,27.3,54.6,Sunny
596,2021-02-24,24,27.3,54.6,Cloudy
597,2021-02-25,25,27.3,54.6,Sunny
598,2021-02-26,26,27.3,54.6,Rain
599,2021-02-27,27,27.3,54.6,Sunny
600,2021-02-28,28,27.3,54.6,Cloudy
601,2021-03-01,1,27.6,55.2,Cloudy
602,2021-03-02,2,27.6,55.2,Sunny
603,2021-03-03,3,27.6,55.2,Rain
604,2021-03-04,4,27.6,55.2,Cloudy
605,2021-03-05,5,27.6,55.2,Cloudy
606,2021-03-06,6,27.6,55.2,Sunny
607,2021-03-07,7,27.6,55.2,Rain
608,2021-03-08,8,27.6,55.2,Cloudy
609,2021-03-09,9,27.6,55.2,Rain
610,2021-03-10,10,27.6,55.2,Cloudy
611,2021-03-11,11,27.6,55.2,Rain
612,2021-03-12,12,27.6,55.2,Cloudy
613,2021-03-13,13,27.6,55.2,Sunny
614,2021-03-14,14,27.6,55.2,Rain
615,2021-03-15,15,27.6,55.2,Sunny
616,2021-03-16,16,27.6,55.2,Sunny
617,2021-03-17,17,27.6,55.2,Rain
618,2021-03-18,18,27.6,55.2,Rain
619,2021-03-19,19,27.6,55.2,Rain
620,2021-03-20,20,27.6,55.2,Cloudy
621,2021-03-21,21,27.6,55.2,Cloudy
622,2021-03-22,22,27.6,55.2,Rain
623,2021-03-23,23,27.6,55.2,Rain
624,2021-03-24,24,27.6,55.2,Rain
625,2021-03-25,25,27.6,55.2,Rain
626,2021-03-26,26,27.6,55.2,Rain
627,2021-03-27,27,27.6,55.2,Sunny
628,2021-03-28,28,27.6,55.2,Cloudy
629,2021-03-29,29,27.6,55.2,Rain
630,2021-03-30,30,27.6,55.2,Rain
631,2021-03-31,31,27.6,55.2,Cloudy
632,2022-01-01,1,27.0,54.0,Cloudy
633,2022-01-02,2,27.0,54.0,Rain
634,2022-01-03,3,27.0,54.0,Sunny
635,2022-01-04,4,27.0,54.0,Cloudy
636,2022-01-05,5,27.0,54.0,Cloudy
637,2022-01-06,6,27.0,54.0,Sunny
638,2022-01-07,7,27.0,54.0,Rain
639,2022-01-08,8,27.0,54.0,Rain
640,2022-01-09,9,27.0,54.0,Cloudy
641,2022-01-10,10,27.0,54.0,Sunny
642,2022-01-11,11,27.0,54.0,Rain
643,2022-01-12,12,27.0,54.0,Cloudy
644,2022-01-13,13,27.0,54.0,Rain
645,2022-01-14,14,27.0,54.0,Sunny
646,2022-01-15,15,27.0,54.0,Rain
647,2022-01-16,16,27.0,54.0,Sunny
648,2022-01-17,17,27.0,54.0,Cloudy
649,2022-01-18,18,27.0,54.0,Rain
650,2022-01-19,19,27.0,54.0,Sunny
651,2022-01-20,20,27.0,54.0,Cloudy
652,2022-01-21,21,27.0,54.0,Sunny
653,2022-01-22,22,27.0,54.0,Cloudy
654,2022-01-23,23,27.0,54.0,Cloudy
655,2022-01-24,24,27.0,54.0,Sunny
656,2022-01-25,25,27.0,54.0,Rain
657,2022-01-26,26,27.0,54.0,Rain
658,2022-01-27,27,27.0,54.0,Cloudy
659,2022-01-28,28,27.0,54.0,Rain
660,2022-01-29,29,27.0,54.0,Sunny
661,2022-01-30,30,27.0,54.0,Rain
662,2022-01-31,31,27.0,54.0,Sunny
663,2022-02-01,1,27.6,55.2,Rain
664,2022-02-02,2,27.6,55.2,Rain
665,2022-02-03,3,27.6,55.2,Sunny
666,2022-02-04,4,27.6,55.2,Sunny
667,2022-02-05,5,27.6,55.2,Rain
668,2022-02-06,6,27.6,55.2,Cloudy
669,2022-02-07,7,27.6,55.2,Rain
670,2022-02-08,8,27.6,55.2,Rain
671,2022-02-09,9,27.6,55.2,Sunny
672,2022-02-10,10,27.6,55.2,Rain
673,2022-02-11,11,27.6,55.2,Rain
674,2022-02-12,12,27.6,55.2,Sunny
675,2022-02-13,13,27.6,55.2,Sunny
676,2022-02-14,14,27.6,55.2,Cloudy
677,2022-02-15,15,27.6,55.2,Rain
678,2022-02-16,16,27.6,55.2,Cloudy
679,2022-02-17,17,27.6,55.2,Sunny
680,2022-02-18,18,27.6,55.2,Cloudy
681,2022-02-19,19,27.6,55.2,Rain
682,2022-02-20,20,27.6,55.2,Cloudy
683,2022-02-21,21,27.6,55.2,Sunny
684,2022-02-22,22,27.6,55.2,Rain
685,2022-02-23,23,27.6,55.2,Cloudy
686,2022-02-24,24,27.6,55.2,Rain
687,2022-02-25,25,27.6,55.2,Cloudy
688,2022-02-26,26,27.6,55.2,Rain
689,2022-02-27,27,27.6,55.2,Rain
690,2022-02-28,28,27.6,55.2,Sunny
691,2022-03-01,1,27.2,54.4,Sunny
692,2022-03-02,2,27.2,54.4,Rain
693,2022-03-03,3,27.2,54.4,Cloudy
694,2022-03-04,4,27.2,54.4,Rain
695,2022-03-05,5,27.2,54.4,Rain
696,2022-03-06,6,27.2,54.4,Sunny
697,2022-03-07,7,27.2,54.4,Cloudy
698,2022-03-08,8,27.2,54.4,Cloudy
699,2022-03-09,9,27.2,54.4,Sunny
700,2022-03-10,10,27.2,54.4,Sunny
701,2022-03-11,11,27.2,54.4,Rain
702,2022-03-12,12,27.2,54.4,Cloudy
703,2022-03-13,13,27.2,54.4,Sunny
704,2022-03-14,14,27.2,54.4,Sunny
705,2022-03-15,15,27.2,54.4,Sunny
706,2022-03-16,16,27.2,54.4,Cloudy
707,2022-03-17,17,27.2,54.4,Rain
708,2022-03-18,18,27.2,54.4,Cloudy
709,2022-03-19,19,27.2,54.4,Cloudy
710,2022-03-20,20,27.2,54.4,Cloudy
711,2022-03-21,21,27.2,54.4,Cloudy
712,2022-03-22,22,27.2,54.4,Sunny
713,2022-03-23,23,27.2,54.4,Cloudy
714,2022-03-24,24,27.2,54.4,Sunny
715,2022-03-25,25,27.2,54.4,Cloudy
716,2022-03-26,26,27.2,54.4,Sunny
717,2022-03-27,27,27.2,54.4,Cloudy
718,2022-03-28,28,27.2,54.4,Sunny
719,2022-03-29,29,27.2,54.4,Sunny
720,2022-03-30,30,27.2,54.4,Cloudy
721,2022-03-31,31,27.2,54.4,Cloudy
