,Date,Day,Temp,Wind,Weather
583,2021-02-11,11,26.9,53.8,Rain
584,2021-02-12,12,26.9,53.8,Sunny
585,2021-02-13,13,26.9,53.8,Cloudy
586,2021-02-14,14,26.9,53.8,Rain
587,2021-02-15,15,26.9,53.8,Cloudy
588,2021-02-16,16,26.9,53.8,Rain
589,2021-02-17,17,26.9,53.8,Rain
590,2021-02-18,18,26.9,53.8,Sunny
591,2021-02-19,19,26.9,53.8,Sunny
592,2021-02-20,20,26.9,53.8,Sunny
593,2021-02-21,21,26.9,53.8,Sunny
594,2021-02-22,22,26.9,53.8,Sunny
595,2021-02-23,23,26.9,53.8,Rain
596,2021-02-24,24,26.9,53.8,Sunny
597,2021-02-25,25,26.9,53.8,Cloudy
598,2021-02-26,26,26.9,53.8,Rain
599,2021-02-27,27,26.9,53.8,Sunny
600,2021-02-28,28,26.9,53.8,Rain
601,2021-03-01,1,27.5,55.0,Rain
602,2021-03-02,2,27.5,55.0,Rain
603,2021-03-03,3,27.5,55.0,Sunny
604,2021-03-04,4,27.5,55.0,Cloudy
605,2021-03-05,5,27.5,55.0,Cloudy
606,2021-03-06,6,27.5,55.0,Rain
607,2021-03-07,7,27.5,55.0,Cloudy
608,2021-03-08,8,27.5,55.0,Rain
609,2021-03-09,9,27.5,55.0,Cloudy
610,2021-03-10,10,27.5,55.0,Sunny
611,2021-03-11,11,27.5,55.0,Cloudy
612,2021-03-12,12,27.5,55.0,Sunny
613,2021-03-13,13,27.5,55.0,Sunny
614,2021-03-14,14,27.5,55.0,Rain
615,2021-03-15,15,27.5,55.0,Cloudy
616,2021-03-16,16,27.5,55.0,Cloudy
617,2021-03-17,17,27.5,55.0,Rain
618,2021-03-18,18,27.5,55.0,Cloudy
619,2021-03-19,19,27.5,55.0,Sunny
620,2021-03-20,20,27.5,55.0,Rain
621,2021-03-21,21,27.5,55.0,Sunny
622,2021-03-22,22,27.5,55.0,Rain
623,2021-03-23,23,27.5,55.0,Rain
624,2021-03-24,24,27.5,55.0,Cloudy
625,2021-03-25,25,27.5,55.0,Cloudy
626,2021-03-26,26,27.5,55.0,Cloudy
627,2021-03-27,27,27.5,55.0,Cloudy
628,2021-03-28,28,27.5,55.0,Rain
629,2021-03-29,29,27.5,55.0,Rain
630,2021-03-30,30,27.5,55.0,Sunny
631,2021-03-31,31,27.5,55.0,Rain
632,2022-01-01,1,26.0,52.0,Cloudy
633,2022-01-02,2,26.0,52.0,Sunny
634,2022-01-03,3,26.0,52.0,Cloudy
635,2022-01-04,4,26.0,52.0,Sunny
636,2022-01-05,5,26.0,52.0,Rain
637,2022-01-06,6,26.0,52.0,Cloudy
638,2022-01-07,7,26.0,52.0,Cloudy
639,2022-01-08,8,26.0,52.0,Sunny
640,2022-01-09,9,26.0,52.0,Rain
641,2022-01-10,10,26.0,52.0,Rain
642,2022-01-11,11,26.0,52.0,Rain
643,2022-01-12,12,26.0,52.0,Sunny
644,2022-01-13,13,26.0,52.0,Rain
645,2022-01-14,14,26.0,52.0,Sunny
646,2022-01-15,15,26.0,52.0,Rain
647,2022-01-16,16,26.0,52.0,Cloudy
648,2022-01-17,17,26.0,52.0,Cloudy
649,2022-01-18,18,26.0,52.0,Cloudy
650,2022-01-19,19,26.0,52.0,Rain
651,2022-01-20,20,26.0,52.0,Rain
652,2022-01-21,21,26.0,52.0,Sunny
653,2022-01-22,22,26.0,52.0,Cloudy
654,2022-01-23,23,26.0,52.0,Rain
655,2022-01-24,24,26.0,52.0,Cloudy
656,2022-01-25,25,26.0,52.0,Rain
657,2022-01-26,26,26.0,52.0,Rain
658,2022-01-27,27,26.0,52.0,Rain
659,2022-01-28,28,26.0,52.0,Sunny
660,2022-01-29,29,26.0,52.0,Rain
661,2022-01-30,30,26.0,52.0,Cloudy
662,2022-01-31,31,26.0,52.0,Cloudy
663,2022-02-01,1,27.4,54.8,Sunny
664,2022-02-02,2,27.4,54.8,Sunny
665,2022-02-03,3,27.4,54.8,Rain
666,2022-02-04,4,27.4,54.8,Rain
667,2022-02-05,5,27.4,54.8,Sunny
668,2022-02-06,6,27.4,54.8,Cloudy
669,2022-02-07,7,27.4,54.8,Cloudy
670,2022-02-08,8,27.4,54.8,Cloudy
671,2022-02-09,9,27.4,54.8,Sunny
672,2022-02-10,10,27.4,54.8,Rain
673,2022-02-11,11,27.4,54.8,Rain
674,2022-02-12,12,27.4,54.8,Rain
675,2022-02-13,13,27.4,54.8,Sunny
676,2022-02-14,14,27.4,54.8,Sunny
677,2022-02-15,15,27.4,54.8,Cloudy
678,2022-02-16,16,27.4,54.8,Cloudy
679,2022-02-17,17,27.4,54.8,Rain
680,2022-02-18,18,27.4,54.8,Cloudy
681,2022-02-19,19,27.4,54.8,Rain
682,2022-02-20,20,27.4,54.8,Sunny
683,2022-02-21,21,27.4,54.8,Sunny
684,2022-02-22,22,27.4,54.8,Cloudy
685,2022-02-23,23,27.4,54.8,Sunny
686,2022-02-24,24,27.4,54.8,Cloudy
687,2022-02-25,25,27.4,54.8,Cloudy
688,2022-02-26,26,27.4,54.8,Cloudy
689,2022-02-27,27,27.4,54.8,Rain
690,2022-02-28,28,27.4,54.8,Cloudy
691,2022-03-01,1,27.3,54.6,Sunny
692,2022-03-02,2,27.3,54.6,Cloudy
693,2022-03-03,3,27.3,54.6,Cloudy
694,2022-03-04,4,27.3,54.6,Cloudy
695,2022-03-05,5,27.3,54.6,Cloudy
696,2022-03-06,6,27.3,54.6,Rain
697,2022-03-07,7,27.3,54.6,Sunny
698,2022-03-08,8,27.3,54.6,Rain
699,2022-03-09,9,27.3,54.6,Rain
700,2022-03-10,10,27.3,54.6,Sunny
701,2022-03-11,11,27.3,54.6,Sunny
702,2022-03-12,12,27.3,54.6,Sunny
703,2022-03-13,13,27.3,54.6,Rain
704,2022-03-14,14,27.3,54.6,Rain
705,2022-03-15,15,27.3,54.6,Rain
706,2022-03-16,16,27.3,54.6,Sunny
707,2022-03-17,17,27.3,54.6,Cloudy
708,2022-03-18,18,27.3,54.6,Cloudy
709,2022-03-19,19,27.3,54.6,Cloudy
710,2022-03-20,20,27.3,54.6,Cloudy
711,2022-03-21,21,27.3,54.6,Rain
712,2022-03-22,22,27.3,54.6,Sunny
713,2022-03-23,23,27.3,54.6,Rain
714,2022-03-24,24,27.3,54.6,Rain
715,2022-03-25,25,27.3,54.6,Rain
716,2022-03-26,26,27.3,54.6,Cloudy
717,2022-03-27,27,27.3,54.6,Cloudy
718,2022-03-28,28,27.3,54.6,Rain
719,2022-03-29,29,27.3,54.6,Sunny
720,2022-03-30,30,27.3,54.6,Cloudy
721,2022-03-31,31,27.3,54.6,Sunny
