,Date,Day,Temp,Wind,Weather
581,2021-02-09,9,26.9,53.8,Sunny
582,2021-02-10,10,26.9,53.8,Cloudy
583,2021-02-11,11,26.9,53.8,Rain
584,2021-02-12,12,26.9,53.8,Sunny
585,2021-02-13,13,26.9,53.8,Cloudy
586,2021-02-14,14,26.9,53.8,Cloudy
587,2021-02-15,15,26.9,53.8,Cloudy
588,2021-02-16,16,26.9,53.8,Sunny
589,2021-02-17,17,26.9,53.8,Sunny
590,2021-02-18,18,26.9,53.8,Cloudy
591,2021-02-19,19,26.9,53.8,Sunny
592,2021-02-20,20,26.9,53.8,Sunny
593,2021-02-21,21,26.9,53.8,Cloudy
594,2021-02-22,22,26.9,53.8,Sunny
595,2021-02-23,23,26.9,53.8,Sunny
596,2021-02-24,24,26.9,53.8,Rain
597,2021-02-25,25,26.9,53.8,Sunny
598,2021-02-26,26,26.9,53.8,Rain
599,2021-02-27,27,26.9,53.8,Rain
600,2021-02-28,28,26.9,53.8,Cloudy
601,2021-03-01,1,27.5,55.0,Cloudy
602,2021-03-02,2,27.5,55.0,Rain
603,2021-03-03,3,27.5,55.0,Sunny
604,2021-03-04,4,27.5,55.0,Sunny
605,2021-03-05,5,27.5,55.0,Cloudy
606,2021-03-06,6,27.5,55.0,Cloudy
607,2021-03-07,7,27.5,55.0,Cloudy
608,2021-03-08,8,27.5,55.0,Cloudy
609,2021-03-09,9,27.5,55.0,Sunny
610,2021-03-10,10,27.5,55.0,Cloudy
611,2021-03-11,11,27.5,55.0,Cloudy
612,2021-03-12,12,27.5,55.0,Sunny
613,2021-03-13,13,27.5,55.0,Rain
614,2021-03-14,14,27.5,55.0,Rain
615,2021-03-15,15,27.5,55.0,Cloudy
616,2021-03-16,16,27.5,55.0,Cloudy
617,2021-03-17,17,27.5,55.0,Rain
618,2021-03-18,18,27.5,55.0,Cloudy
619,2021-03-19,19,27.5,55.0,Sunny
620,2021-03-20,20,27.5,55.0,Cloudy
621,2021-03-21,21,27.5,55.0,Cloudy
622,2021-03-22,22,27.5,55.0,Cloudy
623,2021-03-23,23,27.5,55.0,Rain
624,2021-03-24,24,27.5,55.0,Cloudy
625,2021-03-25,25,27.5,55.0,Sunny
626,2021-03-26,26,27.5,55.0,Cloudy
627,2021-03-27,27,27.5,55.0,Cloudy
628,2021-03-28,28,27.5,55.0,Cloudy
629,2021-03-29,29,27.5,55.0,Cloudy
630,2021-03-30,30,27.5,55.0,Rain
631,2021-03-31,31,27.5,55.0,Sunny
632,2022-01-01,1,26.0,52.0,Cloudy
633,2022-01-02,2,26.0,52.0,Cloudy
634,2022-01-03,3,26.0,52.0,Sunny
635,2022-01-04,4,26.0,52.0,Rain
636,2022-01-05,5,26.0,52.0,Cloudy
637,2022-01-06,6,26.0,52.0,Cloudy
638,2022-01-07,7,26.0,52.0,Sunny
639,2022-01-08,8,26.0,52.0,Rain
640,2022-01-09,9,26.0,52.0,Cloudy
641,2022-01-10,10,26.0,52.0,Cloudy
642,2022-01-11,11,26.0,52.0,Rain
643,2022-01-12,12,26.0,52.0,Rain
644,2022-01-13,13,26.0,52.0,Sunny
645,2022-01-14,14,26.0,52.0,Rain
646,2022-01-15,15,26.0,52.0,Cloudy
647,2022-01-16,16,26.0,52.0,Rain
648,2022-01-17,17,26.0,52.0,Sunny
649,2022-01-18,18,26.0,52.0,Sunny
650,2022-01-19,19,26.0,52.0,Cloudy
651,2022-01-20,20,26.0,52.0,Rain
652,2022-01-21,21,26.0,52.0,Cloudy
653,2022-01-22,22,26.0,52.0,Cloudy
654,2022-01-23,23,26.0,52.0,Rain
655,2022-01-24,24,26.0,52.0,Cloudy
656,2022-01-25,25,26.0,52.0,Cloudy
657,2022-01-26,26,26.0,52.0,Rain
658,2022-01-27,27,26.0,52.0,Cloudy
659,2022-01-28,28,26.0,52.0,Rain
660,2022-01-29,29,26.0,52.0,Sunny
661,2022-01-30,30,26.0,52.0,Cloudy
662,2022-01-31,31,26.0,52.0,Sunny
663,2022-02-01,1,27.4,54.8,Rain
664,2022-02-02,2,27.4,54.8,Rain
665,2022-02-03,3,27.4,54.8,Cloudy
666,2022-02-04,4,27.4,54.8,Cloudy
667,2022-02-05,5,27.4,54.8,Rain
668,2022-02-06,6,27.4,54.8,Cloudy
669,2022-02-07,7,27.4,54.8,Rain
670,2022-02-08,8,27.4,54.8,Sunny
671,2022-02-09,9,27.4,54.8,Sunny
672,2022-02-10,10,27.4,54.8,Sunny
673,2022-02-11,11,27.4,54.8,Sunny
674,2022-02-12,12,27.4,54.8,Sunny
675,2022-02-13,13,27.4,54.8,Cloudy
676,2022-02-14,14,27.4,54.8,Rain
677,2022-02-15,15,27.4,54.8,Sunny
678,2022-02-16,16,27.4,54.8,Cloudy
679,2022-02-17,17,27.4,54.8,Sunny
680,2022-02-18,18,27.4,54.8,Rain
681,2022-02-19,19,27.4,54.8,Cloudy
682,2022-02-20,20,27.4,54.8,Cloudy
683,2022-02-21,21,27.4,54.8,Sunny
684,2022-02-22,22,27.4,54.8,Sunny
685,2022-02-23,23,27.4,54.8,Rain
686,2022-02-24,24,27.4,54.8,Rain
687,2022-02-25,25,27.4,54.8,Rain
688,2022-02-26,26,27.4,54.8,Cloudy
689,2022-02-27,27,27.4,54.8,Rain
690,2022-02-28,28,27.4,54.8,Rain
691,2022-03-01,1,27.3,54.6,Cloudy
692,2022-03-02,2,27.3,54.6,Sunny
693,2022-03-03,3,27.3,54.6,Rain
694,2022-03-04,4,27.3,54.6,Rain
695,2022-03-05,5,27.3,54.6,Rain
696,2022-03-06,6,27.3,54.6,Rain
697,2022-03-07,7,27.3,54.6,Rain
698,2022-03-08,8,27.3,54.6,Rain
699,2022-03-09,9,27.3,54.6,Rain
700,2022-03-10,10,27.3,54.6,Cloudy
701,2022-03-11,11,27.3,54.6,Cloudy
702,2022-03-12,12,27.3,54.6,Rain
703,2022-03-13,13,27.3,54.6,Rain
704,2022-03-14,14,27.3,54.6,Rain
705,2022-03-15,15,27.3,54.6,Rain
706,2022-03-16,16,27.3,54.6,Rain
707,2022-03-17,17,27.3,54.6,Cloudy
708,2022-03-18,18,27.3,54.6,Cloudy
709,2022-03-19,19,27.3,54.6,Rain
710,2022-03-20,20,27.3,54.6,Cloudy
711,2022-03-21,21,27.3,54.6,Cloudy
712,2022-03-22,22,27.3,54.6,Rain
713,2022-03-23,23,27.3,54.6,Rain
714,2022-03-24,24,27.3,54.6,Rain
715,2022-03-25,25,27.3,54.6,Cloudy
716,2022-03-26,26,27.3,54.6,Rain
717,2022-03-27,27,27.3,54.6,Cloudy
718,2022-03-28,28,27.3,54.6,Rain
719,2022-03-29,29,27.3,54.6,Cloudy
720,2022-03-30,30,27.3,54.6,Rain
721,2022-03-31,31,27.3,54.6,Cloudy
